"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.blouse","Answer.complexion","Answer.dress","Answer.earrings","Answer.eyeColour","Answer.facialHair","Answer.gender","Answer.glasses","Answer.hair","Answer.hairColour","Answer.hat","Answer.jacket","Answer.makeup","Answer.pants","Answer.scar","Answer.shirt","Answer.shoes","Answer.skirt","Answer.tattoo","Answer.tie","Answer.vest","Approve","Reject"
"3PA41K45VNCHRYPFXI188EJPJHL7PG","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","4","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","34BBWHLWHBJ7MB15IXO2GHCHZNAIW2","A3CFF2BT7P8FL4","Approved","Mon Aug 10 09:48:41 PDT 2020","Mon Aug 10 10:30:42 PDT 2020","Thu Aug 13 10:30:42 PDT 2020","Thu Aug 13 02:29:06 PDT 2020","","","2521","100% (2/2)","100% (2/2)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/Snatch4180.jpg?token=APCQXYWEADJJMYZQGI2GRL27GQSN4","","#e5c298","","","#784421","","m","","wavy","#1a1a1a","top","suit","","suit","","","leather","","","","vest"
"3PA41K45VNCHRYPFXI188EJPJHL7PG","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","4","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3EO896NRAX3BP5HH5A4R5YKI89ITJ2","A3AQHO43OYUO2I","Rejected","Mon Aug 10 12:09:06 PDT 2020","Mon Aug 10 12:10:52 PDT 2020","Thu Aug 13 12:10:52 PDT 2020","","Tue Aug 11 03:12:46 PDT 2020","Instructions were not followed correctly.","106","0% (0/11)","0% (0/11)","0% (0/6)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/Snatch4180.jpg?token=APCQXYWEADJJMYZQGI2GRL27GQSN4","","","","","brown","short haair","male","","hair cut","light","","gray","","gray","","white","boots","","","",""
"3PA41K45VNCHRYPFXI188EJPJHL7PG","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","4","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3IJXV6UZ1YR2EFKJJ3EWTI407K3RI4","A2DHDSYNFZZVUK","Approved","Wed Aug 12 00:30:52 PDT 2020","Wed Aug 12 00:35:13 PDT 2020","Sat Aug 15 00:35:13 PDT 2020","Thu Aug 13 02:29:06 PDT 2020","","","261","17% (1/6)","17% (1/6)","0% (0/1)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/Snatch4180.jpg?token=APCQXYWEADJJMYZQGI2GRL27GQSN4","","","","","Brown","Rap industry  standard","Masculin","","Long hair","Brown","Cap","Black","","No","","White","","","","No","No"
"3PA41K45VNCHRYPFXI188EJPJHL7PG","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","4","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3K4J6M3CXF1WJ7S7R4S7DG2ASREAGQ","AQB0TQPOGOFQE","Approved","Mon Aug 10 09:43:35 PDT 2020","Mon Aug 10 09:50:44 PDT 2020","Thu Aug 13 09:50:44 PDT 2020","Thu Aug 13 02:29:07 PDT 2020","","","429","80% (4/5)","80% (4/5)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/Snatch4180.jpg?token=APCQXYWEADJJMYZQGI2GRL27GQSN4","","#ffdfc4","","","#182183","","m","","balding","#706a13","Cowboy","","","","","tshirt","","","","","vest"
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","30IQTZXKALEB4GPFOCVICWQSM3U0XT","A21S1BQ99OAAA","Approved","Tue Aug 11 07:44:09 PDT 2020","Tue Aug 11 07:53:46 PDT 2020","Fri Aug 14 07:53:46 PDT 2020","Thu Aug 13 02:29:04 PDT 2020","","","577","100% (1/1)","100% (1/1)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","","#eeceb3","","","#616b28","","m","","balding","","","","","","","colar","","","","",""
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","352YTHGROWLVHE71290YLDSBFIYH4Q","A3AQHO43OYUO2I","Rejected","Mon Aug 10 12:10:52 PDT 2020","Mon Aug 10 12:12:04 PDT 2020","Thu Aug 13 12:12:04 PDT 2020","","Tue Aug 11 03:12:43 PDT 2020","Instructions were not followed correctly.","72","0% (0/11)","0% (0/11)","0% (0/6)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","","","","","green","","male","","hair cut","brown","","tan","","","","red","","","","",""
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","39OWYR0EPLZR1PUFWQ05YHK5U34YFC","A1EVYY9TPBYTYB","Approved","Mon Aug 10 11:05:40 PDT 2020","Mon Aug 10 11:20:02 PDT 2020","Thu Aug 13 11:20:02 PDT 2020","Thu Aug 13 02:29:04 PDT 2020","","","862","100% (1/1)","100% (1/1)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","","#f7c9c9","","","#483838","","m","","balding","#956e6e","","suit","","","","tshirt","","","","",""
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3I02618YA1EMBTZ40SZL7QSW0TTUP6","A2DHDSYNFZZVUK","Rejected","Tue Aug 11 08:10:55 PDT 2020","Tue Aug 11 08:14:56 PDT 2020","Fri Aug 14 08:14:56 PDT 2020","","Thu Aug 13 02:28:04 PDT 2020","Did not complete per the instructions.","241","17% (1/6)","17% (1/6)","0% (0/1)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","","","","","Brown","Square hair","Masculine","","Receding hairline","Brown","","Grey","","","","White & Black","","","","",""
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3OLF68YTNA9Q57WCGKMPVV2YR3VFAV","AOOQ27VTB09XB","Approved","Fri Aug 14 13:14:54 PDT 2020","Fri Aug 14 13:27:28 PDT 2020","Mon Aug 17 13:27:28 PDT 2020","Mon Aug 17 13:27:40 PDT 2020","","","754","100% (1/1)","100% (1/1)","100% (1/1)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","Couldnt add one","#e1b899","Couldnt add one","hoops","#698af2","None","F","Couldnt add one","Flowing","#e8e9c7","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one","Couldnt add one"
"3DTJ4WT8BDNWEH6V7ZDG5MDKF3WEZU","34S6YYW6IUZLVTHGW8NZS12OWZESBR","Create a simplified avatar for characters from film and tv and collect data from website.","We are conducting an academic study to parameterise film and tv characters physical appearances for the creation of visual novels. We would like you to look at an image of a film/tv character and use the link below to create a corresponding avatar.","data collection, website, data extraction,study, film, tv, character, avatar, customisation","$0.05","Mon Aug 10 07:05:57 PDT 2020","7","BatchId:4146567;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 17 07:05:57 PDT 2020","","","3UN61F00HXXQ2RP4CJV2490V2MWR55","AW99PGWI4S438","Rejected","Mon Aug 10 10:10:41 PDT 2020","Mon Aug 10 10:17:48 PDT 2020","Thu Aug 13 10:17:48 PDT 2020","","Tue Aug 11 03:12:44 PDT 2020","Instructions were not followed correctly.","427","0% (0/1)","0% (0/1)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/MScProject/master/ImagesForMechTurk/video4frame1080.jpg?token=APCQXYTRFUBUZQF4N4BVC2K7GQSSK","BEIGE","WHITE","NO","NO","BROWN","NO","MALE","NO","BALD","BLONDE","NO","YES","NO","NO","NO","RED","IDK","NO","NO","NO","NO"
