"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image2_url","Answer.charAction","Answer.charEmotionFemale","Answer.charEmotionMale","Answer.charGender","Answer.charHeadMove","Answer.charSpeak","Answer.chars","Answer.emotion1","Answer.facialExpression1""","Answer.prop1","Answer.prop2","Answer.prop3","Answer.soundE1","Answer.soundE2","Answer.soundE3","Answer.spokenWords1","Approve","Reject"
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","36TFCYNS45IMFGVBMK23IOP99WBHXG","A2XRPDH3WXT29P","Rejected","Wed Aug 19 09:36:39 PDT 2020","Wed Aug 19 09:36:47 PDT 2020","Mon Aug 24 09:36:47 PDT 2020","","Fri Aug 21 03:51:02 PDT 2020","Only labelled gender.","8","0% (0/23)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","","","","f","","","","","","","","","","","",""
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","37C0GNLMHGBSKL6DZ1ANRQXRL5AD6B","A1QPPCHZKNW6PX","Approved","Mon Aug 24 09:54:54 PDT 2020","Mon Aug 24 10:00:41 PDT 2020","Sat Aug 29 10:00:41 PDT 2020","Wed Aug 26 02:11:03 PDT 2020","","","347","100% (1/1)","100% (1/1)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","Laughing","laughter","","f","Head shake side to side","no","","","","Bottle","No props in this frame","No props in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame",""
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3BXQMRHWK06GQQ2R8C7TQMY1XJRUMB","A2ZY6ZWLYDUAFR","Approved","Fri Aug 21 11:17:57 PDT 2020","Fri Aug 21 11:39:45 PDT 2020","Wed Aug 26 11:39:45 PDT 2020","Mon Aug 24 01:08:07 PDT 2020","","","1308","100% (2/2)","100% (2/2)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","Turning towards other character","indignation","","f","Turn right","no","Cannot determine in this frame","","","No props in this frame","No props in this frame","No props in this frame","other","No sound effects in this frame","No sound effects in this frame",""
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3CN4LGXD5YWH39XQC94M7DNE7KD4YS","A33WGQX76TV335","Rejected","Fri Aug 21 17:31:05 PDT 2020","Fri Aug 21 17:31:56 PDT 2020","Wed Aug 26 17:31:56 PDT 2020","","Mon Aug 24 01:07:57 PDT 2020","Props/sound effects/spoken words labelled incorrectly.","51","0% (0/35)","0% (0/35)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","Blinking","indignation","","f","Tilt right","yes","Murmurs","","","Glass","No props in this frame","Cigarette/Cigar","Rain","Wind","Storm - Thunder and Lightning","yes"
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3HFNH7HEMIMO6NZOG0PT3GHFXPRGQR","A31MPSZX0CIMKM","Rejected","Tue Aug 18 21:37:29 PDT 2020","Tue Aug 18 21:38:20 PDT 2020","Sun Aug 23 21:38:20 PDT 2020","","Fri Aug 21 03:50:05 PDT 2020","Said the character was speaking but didn't write exactly what they said.","51","0% (0/4)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","Walking","","anxiety","m","Turn right","yes","Suggests","","","","","","","","","Opinions"
"3J9UN9O9J307NCMXH6BFW3NQ2AY0JA","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","6","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3K5TEWLKGWJU7M10SNJ6UFT3TY9VIB","A141LUZB1STXDE","Approved","Wed Aug 19 09:12:04 PDT 2020","Wed Aug 19 09:19:18 PDT 2020","Mon Aug 24 09:19:18 PDT 2020","Fri Aug 21 03:51:11 PDT 2020","","","434","93% (13/14)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame570.jpg?token=APCQXYQ45PISZPO6XMSH7IS7IOSTK","Turning towards other character","neutral","","f","Normal/Resting Position","no","Cannot determine in this frame","","","No props in this frame","","","No sound effects in this frame","","",""
"3M47JKRKCX9DH6CTSRU5GEO3Z2Q68X","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","9","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","32SCWG5HIIC19I934A1IRKEGZT06PF","A3VM88948ADIGM","Rejected","Mon Aug 24 16:16:01 PDT 2020","Mon Aug 24 16:19:24 PDT 2020","Sat Aug 29 16:19:24 PDT 2020","","Wed Aug 26 02:10:56 PDT 2020","Gender/sound effects/spoken words labelled incorrectly.","203","50% (1/2)","50% (1/2)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame600.jpg?token=APCQXYVP7M23Q5ZH26OOCX27IOSU6","Laughing","","wonder","m","Up","","Shouts","","","Bottle","","","Birdsong","Birdsong","Birdsong","rappy"
"3M47JKRKCX9DH6CTSRU5GEO3Z2Q68X","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","9","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","338JKRMM277AJ3NIBAAPYGEB9C0HAD","A1JPHUQJCG23MX","Rejected","Mon Aug 24 03:06:38 PDT 2020","Mon Aug 24 03:12:57 PDT 2020","Sat Aug 29 03:12:57 PDT 2020","","Wed Aug 26 02:10:56 PDT 2020","Gender/sound effects/spoken words labelled incorrectly.","379","0% (0/1)","0% (0/1)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame600.jpg?token=APCQXYVP7M23Q5ZH26OOCX27IOSU6","other","joy","","f","Turn right","yes","Cannot determine in this frame","","","Cannot determine in this frame","Cannot determine in this frame","Cannot determine in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame","First"
"3M47JKRKCX9DH6CTSRU5GEO3Z2Q68X","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","9","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3DPNQGW4LMNFKPNK6Q9UOM3L7GL646","A1TXNNM9JRHKBG","Rejected","Tue Aug 18 10:33:44 PDT 2020","Tue Aug 18 10:53:49 PDT 2020","Sun Aug 23 10:53:49 PDT 2020","","Fri Aug 21 03:50:06 PDT 2020","Said the character was speaking but didn't write exactly what they said.","1205","33% (4/12)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame600.jpg?token=APCQXYVP7M23Q5ZH26OOCX27IOSU6","Hand(s) covering mouth","neutral","","f","Turn right","yes","Asks","","","No props in this frame","No props in this frame","No props in this frame","No sound effects in this frame","No sound effects in this frame","No sound effects in this frame","go side talk"
"3M47JKRKCX9DH6CTSRU5GEO3Z2Q68X","3ZZSZV2CUBUHMAPRCUFDTCTLCC7SG9","Label frames from films/TV shows - WARNING: This HIT may contain adult content. Worker discretion is advised","Label frames from film/TV scenes dependent on a certain character - label emotion/action/sound effects/props which are important to the story.","label, scene, film, TV, frames, character, emotion, props, sound effects, action","$0.02","Tue Aug 18 09:25:53 PDT 2020","9","BatchId:4155848;OriginalHitTemplateId:928390828;","3600","432000","Tue Aug 25 09:25:53 PDT 2020","","","3K9FOBBF2IRJPI0XBZUSCERIPNKNLW","AO2WNSGOXAX52","Rejected","Fri Aug 21 22:56:36 PDT 2020","Fri Aug 21 23:07:34 PDT 2020","Wed Aug 26 23:07:34 PDT 2020","","Mon Aug 24 01:06:12 PDT 2020","Labelled for wrong gender.","658","0% (0/5)","0% (0/5)","0% (0/0)","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/Images/SpectacularNow2.jpg?token=APCQXYUFMSFJVFGFXW6BMX27IT5W6","https://raw.githubusercontent.com/aoibheannamy/aoibheannamy.github.io/master/manual/TheSpectacularNow-FirstKiss/video2frame600.jpg?token=APCQXYVP7M23Q5ZH26OOCX27IOSU6","Crawling","","joy","m","Head shake up and down","no","Yells","","","No props in this frame","Cannot determine in this frame","Cannot determine in this frame","No sound effects in this frame","Cannot determine in this frame","Cannot determine in this frame",""
